Label,name,price,brand,ingredients
Moisturizer,Dramatically Different Moisturizing Gel,28,CLINIQUE,"['ethylhexyl salicylate', 'dimethicon', 'butyloctyl salicylate', 'butylene glycol', 'butyl methoxydibenzoylmethane', 'polyester-8', 'cetyl ricinoleate', 'steareth-21', 'steareth-2', 'di-c12-15 alkyl fumarate', 'capric triglyceride', 'polysilicone-11', 'psidium guajava (guava) fruit extract', 'gentiana lutea (gentian) root extract', 'polygonum cuspidatum root extract', 'stearyl alcohol', 'hordeum vulgare extract', 'laminaria ochroleuca extract', 'rosmarinus officinalis extract', 'triticum vulgare bran extract', 'artemia extract', 'fumaria officinalis flower/leaf/stem extract', 'caffeinee', 'pentylene glycol', 'citrus limon juice extract', 'hydrolyzed opuntia ficus indica flower extract', 'vitis vinifera extract', 'hydrolyzed opuntia ficus indica flower extract', 'lauryl peg-9', 'thermus thermophillus ferment', 'behenyl alcohol', 'acrylic acid/vp crosspolymer', 'triacontanyl pvp', 'glycerin', 'c12-15', 'linoleic acid', 'cholesterol', 'squalene', 'sodium pca', '1,2-hexanediol', 'urea', 'capric triglyceride', 'dipropylene glycol', 'tocopheryl acetate', 'acrylamide/sodium', 'tetrahexyldecyl ascorbate', 'sodium hyaluronate', 'ergothioneine', 'isohexadecane', 'ppg-15 stearyl ether', 'glycyrrhetinic acid', 'trehalose', 'polyquaternium-51', 'polysorbate 80', 'lecithin', 'hydrogenated lecithin', 'fumaric acid', 'palmitoyl hydroxypropyltrimonium amylopectin/glycerin crosspolymer', 'caprylyl glycol', 'cyclodextrin', 'sodium hydroxide', 'nordihydroguaiaretic acid', 'sodium chloride', 'ascorbyl tocopheryl maleate', 'parfum', 'citric acid', 'ethylbisiminomethylguaiacol manganese chloride', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'disodium edta', 'bht', 'sodium dehydroacetate', 'phenoxyethanol', 'ci 42090', 'ci 19140', 'ci 77289']"
Moisturizer,Goodnight Glow Retin-ALT Sleeping Crème,55,OLEHENRIKSEN,"['homosalate', 'ethylhexyl salicylate', 'dipropylene glycol', 'butyl methoxydibenzoylmethane', 'glycerin', 'thermus thermophillus ferment', 'butylene glycol', 'imperata cylindrica root extract', 'enantia chlorantha bark extract', 'marrubium vulgare extract', 'acrylates/c10-30 alkyl', 'ammonium acryloyldimethyltaurate/beheneth-25 methacrylate crosspolymer', 'caprylyl glycol', 'carbomer', 'dimethylmethoxy chromanol', 'disodium edta', 'hydroxyacetophenone', 'oleanolic acid', 'clareolide', 'triethanolamine', 'parfum', 'geraniol', 'hexyl cinnamal', 'limonene', 'linalool', 'chlorphenesin']"
Moisturizer,U.F.O. Ultra-Clarifying Face Oil,80,SUNDAY RILEY,"['butylene glycol', 'ethylhexyl', 'methoxycinnamate', 'c12-15', 'sorbitan stearate', 'dimethicon', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'ceteareth 20', 'squalene', 'butyl methoxydibenzoylmethane', 'hydrogenated lecithin', 'oligopeptide-68', 'sodium oleate', 'disodium edta', 'cetyl alcohol', 'polysorbate 60', 'caprylyl glycol', 'tocopheryl acetate', 'cyclopentasiloxane', 'phenoxyethanol', 'sodium hydroxide', 'parfum', 'citronellol', 'hexyl cinnamal', 'linalool', 'butlyphenyl', 'methylpropional']"
Moisturizer,Watermelon Glow Sleeping Mask,45,GLOW RECIPE,"['glycerin', 'capric triglyceride', 'c12-20', 'simmondsia chinensis leaf extract', 'capric triglyceride', 'hydroxyethyl urea', 'cetyl alcohol', 'niacinamide', 'dimethicon', 'butylene glycol', 'sodium polyaspartate', 'ammonium acryloyldimethyltaurate/vp', 'citrus limon juice extract', 'citrus grandis', 'mentha viridis extract', 'citrus aurantium dulcis', 'limonene', 'linalool', 'citral', 'panax ginseng root extract', 'hordeum vulgare extract', 'salicylic acid', 'algae extract', 'linoleic acid', 'caffeinee', 'sucrose', 'cucumis sativus extract', 'trehalose', 'ophiopogon japonicus root extract', 'sorbitol', 'phospholipid', 'tocopheryl acetate', 'tocopherol', 'coffea arabica seed extract', 'arganine', 'sodium hyaluronate', 'butyrospermum parkii', 'helianthus annuus seed oil', 'squalene', 'ethylhexyl glycerin', 'caprylyl glycol', 'peg-100 stearate', 'glyceryl stearate', 'potassium cetyl phosphate', 'acrylates/c10-30 alkyl', 'behenyl alcohol', 'xanthan gum', 'carbomer', 'sodium hydroxide', 'disodium edta', 'chlorphenesin', 'potassium sorbate', 'phenoxyethanol']"
Moisturizer,Pink Cloud Rosewater Moisture Crème,48,HERBIVORE,"['petrolatum (568%)', 'lanolin', 'paraffinum liquidum', 'tocopherol', 'bht', 'salicylic acid', 'castor oil', 'olus oil', 'zea mays oil', 'parfum', 'citral', 'citronellol', 'geraniol', 'limonene', 'linalool', 'propylparaben', 'iron oxide']"
Moisturizer,Radiance Drops - Rainforest of the Sea™ Collection,32,TARTE,"['glycerin', 'butyrospermum parkii', 'cyclopentasiloxane', 'isopropyl myristate', 'dimethicon', 'polysorbate-20', 'carbomer', 'aluminum starch octenylsuccinate', 'octyldodecyl stearate', 'dipalmitoyl hydroxyproline', 'cyclomethicone', 'dimethicon crosspolymer', 'sodium hyaluronate', 'squalene', 'aloe barbadenis extract', 'vitis vinifera extract', 'morus alba bark extract', 'scutellaria galericulata extract', 'saxifraga sarmentosa extract', 'zingiber cassumunar root oil', 'tocopheryl acetate', 'nylon-6', 'ethylhexyl isononanoate', 'sodium hydroxide', 'propylene glycol', 'butylene glycol', 'trisodium edta', 'potassium sorbate', 'sodium benzoate', 'phenoxyethanol', 'parfum', 'benzyl salicylate', 'hexyl cinnamal', 'butylphenyl methylpropional', 'limonene', 'alpha-isomethyl ionone', 'titanium dioxide']"
Moisturizer,Tidal Brightening Enzyme Water Cream,65,SUNDAY RILEY,"['capric triglyceride', 'glycerin', 'propanediol', 'pentylene glycol', 'niacinamide', 'ammonium polyacryloyldmethyl taurate', 'caprylyl glycol', 'citric acid', 'xanthan gum']"
Moisturizer,Beauty Elixir,18,CAUDALIE,"['cyclopentasiloxane', 'glycerin', 'isocetyl stearate', 'alcohol denat', 'dimethicon', 'dimethicon/vinyl dimethicon crosspolymer', 'acrylamide/sodium', 'methyl methacrylate crosspolymer', 'silica', 'cyclohexasiloxane', 'peg-100 stearate', 'cocamide mea', 'zinc pca', 'glyceryl stearate', 'triethanolamine', 'isohexadecane', 'sodium citrate', 'ascorbyl glucoside', 'nylon 12', 'capryloyl salicylic acid', 'tetrasodium edta', 'polysorbate 80', 'acrylates/c10-30 alkyl', 'tocopherol', 'methylparaben', 'salicylic acid', 'parfum']"
Moisturizer,Grape Water,10,CAUDALIE,"['aloe barbadenis extract', 'ethylhexyl palmitate', 'coconut alkanes', 'butyrospermum parkii', 'cetyl alcohol', 'glycerin', 'prunus amygdalus dulcis', 'cetearyl alcohol', 'capric triglyceride', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'glyceryl stearate citrate', 'myristyl myristate', 'phenoxyethanol', 'isohexadecane', 'hydroxyacetophenone', 'sodium stearoyl glutamate', 'coco-caprylate', 'polysorbate 80', 'ethylhexyl glycerin', 'tocopherol', 'argania spinosa extract', 'cocos nucifera fruit extract', 'olea europaea fruit oil', 'persea gratissima oil', 'rosa canina flower oil', 'plukenetia volubilis oil', 'sorbitan oleate', 'glyceryl caprylate', '1,2-hexanediol', 'beta-glucan', 'caprylyl glycol', 'sodium benzoate', 'citric acid', 'sodium hydroxide']"
Moisturizer,Adaptogen Deep Moisture Cream,58,YOUTH TO THE PEOPLE,"['dimethicon', 'butylene glycol', 'glycerin', 'trisiloxane', 'trehalose', 'sucrose', 'ammonium acryloyldimethyltaurate/vp', 'hydroxyethyl urea', 'camellia sinensis extract', 'silybum marianum extract', 'betula alba bark extract', 'saccharomyces lysate extract', 'aloe barbadenis extract', 'thermus thermophillus ferment', 'caffeinee', 'sorbitol', 'palmitoyl hexapeptide-12', 'sodium hyaluronate', 'caprylyl glycol', 'oleth-10', 'sodium polyaspartate', 'saccharide isomerate', 'hydrogenated lecithin', 'tocopheryl acetate', 'acrylates/c10-30 alkyl', 'glyceryl polymethacrylate', 'peg-8', 'hexylene glycol', 'magnesium ascorbyl phosphate', 'disodium edta', 'bht', 'phenoxyethanol', 'ci 14700', 'ci 19140']"
Moisturizer,The Renewal Oil,245,LA MER,"['glyceryl stearate se', 'glycerin', 'glyceryl polyacrylate', 'glyceryl polymethacrylate', 'propylene glycol', 'dimethicon', 'isononyl isononanoate', 'triticum vulgare bran extract', 'butyrospermum parkii', 'simmondsia chinensis leaf extract', 'chlorella vulgaris extract', 'padina pavonica extract', 'daucus carota sativa extract', 'porphyridium cruentum extract', 'acacia decurrens wax', 'rosa damascena', 'lecithin', 'ginkgo biloba extract', 'phenoxyethanol', 'cetyl alcohol', 'stearic acid', 'polyacrylamide', 'xanthan gum', 'chlorphenesin', 'methylparaben', 'parfum', 'laureth-7', 'disodium edta', 'butylparaben', 'ethylparaben', 'tocopheryl acetate', 'propylparaben', 'isobutylparaben', 'hydroxyisohexyl 3-cyclohexene', 'butylphenyl methylpropional', 'linalool', 'citronellol']"
Moisturizer,Squalane + Vitamin C Rose Oil,72,BIOSSANCE,"['glycerin', 'squalene', 'propanediol', 'butylene glycol', 'butyrospermum parkii', 'pentylene glycol', 'dimethicon', 'polymethylsilsesquioxane', 'polysorbate-20', 'glyceryl acrylate/acrylic acid copolymer', 'dimethiconol', 'aluminum starch octenylsuccinate', 'ammonium polyacryloyldmethyl taurate', 'disodium edta', 'acetyl dipeptide-1 cetyl']"
Moisturizer,BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,37,TARTE,"['dimethicon', 'butylene glycol', 'glycerin', 'trisiloxane', 'trehalose', 'sucrose', 'ammonium acryloyldimethyltaurate/vp', 'hydroxyethyl urea', 'camellia sinensis extract', 'silybum marianum extract', 'betula alba bark extract', 'saccharomyces lysate extract', 'aloe barbadenis extract', 'thermus thermophillus ferment', 'caffeinee', 'sorbitol', 'palmitoyl hexapeptide-12', 'sodium hyaluronate', 'caprylyl glycol', 'oleth-10', 'sodium polyaspartate', 'saccharide isomerate', 'hydrogenated lecithin', 'tocopheryl acetate', 'acrylates/c10-30 alkyl', 'glyceryl polymethacrylate', 'peg-8', 'hexylene glycol', 'magnesium ascorbyl phosphate', 'disodium edta', 'bht', 'phenoxyethanol', 'ci 14700', 'ci 19140']"
Moisturizer,Eudermine Revitalizing Essence,57,SHISEIDO,"['paraffinum liquidum', 'glycerin', 'petrolatum', 'stearic acid', 'glyceryl stearate', 'sesamium indicum seed oil', 'urea', 'lanolin alcohol', 'triethanolamine', 'cucumis sativus extract', 'hordeum vulgare extract', 'propylene glycol dicoco-caprylate', 'helianthus annuus seed oil', 'butylene glycol', 'sodium hyaluronate', 'pentylene glycol', 'trisodium edta', 'phenoxyethanol', 'ci 17200', 'ci 19140', 'ci 15985']"
Moisturizer,GinZing™ Energy-Boosting Gel Moisturizer,29,ORIGINS,"['c12-15', 'tapioca starch', 'glycerin', 'sorbitan stearate', 'hamamelis virginiana', 'sodium polyacrylate', 'pentaerythrityl distearate', 'phenoxyethanol', 'sodium stearoyl glutamate', 'alcohol', 'carbomer', 'benzoic acid', 'parfum', 'tocopheryl acetate', 'dehydroacetic acid', 'sodium hydroxide', 'salix alba extract', 'limonene', 'linalool', 'juniperus communis fruit extract', 'potassium sorbate', 'sodium benzoate', '']"
Moisturizer,Micro Essence Skin Activating Treatment Lotion,100,ESTÉE LAUDER,"['ethylhexyl palmitate', 'capric triglyceride', 'glycerin', 'sorbitan stearate', 'pentaerythrityl distearate', 'phenoxyethanol', 'sodium polyacrylate', 'tocopherol', 'sodium stearoyl glutamate', 'helianthus annuus seed oil', 'parfum', 'carbomer', 'benzoic acid', 'echinacea purpurea extract', 'dehydroacetic acid', 'amorphophallus konjac root extract', 'limonene', 'sodium hydroxide', 'linalool', 'rosmarinus officinalis extract', 'citric acid', 'sodium benzoate', 'potassium sorbate']"
Moisturizer,Beauty Water,30,SON & PARK,"['inulin', 'glycerin', 'isoamyl laurate', 'propanediol', 'squalene', 'cetearyl olivate', 'sorbitan olivate', 'avena sativa kernel extract', 'phenoxyethanol', 'yogurt powder', 'sodium caproyl prolinate', 'carbomer', 'isoamyl cocoate', 'benzyl alcohol', 'sodium hyaluronate', 'sodium stearoyl glutamate', 'ethylhexyl glycerin', 'diglucosyl gallic acid', 'trisodium ethylenediamine disuccinate', 'dehydroacetic acid', 'dehydroacetic acid', 'citric acid', 'heptapeptide-7', 'lecithin', 'potassium sorbate', 'propanediol', 'sodium benzoate', 'xanthan gum', 'sorbitan isostearate']"
Moisturizer,The Silk Cream,120,TATCHA,"['vitis vinifera extract', 'dicaprylyl ether', 'glycerin', 'butyrospermum parkii', 'hexyldecanol', 'hexyldecyl laurate', 'behenyl alcohol', 'glyceryl stearate', 'acrylates/c10-30 alkyl', 'erythritol', 'parfum', 'tocopherol', 'lecithin', 'caprylyl glycol', 'mannitol', 'sodium benzoate', 'xanthan gum', 'palmitoyl grapevine extract', 'vitis vinifera extract', 'glycine soja extract', 'butylene glycol', 'sodium hydroxide', 'sodium citrate', 'citric acid', 'chamomilla recutita flower oil', 'sodium carboxymethyl beta-glucan', 'sodium phytate', 'potassium sorbate', 'biosaccharide', 'sodium hyaluronate', 'homarine hcl', 'glyceryl caprylate', 'acetyl tetrapeptide-15']"
Moisturizer,C-Rush™ Brightening Gel Crème,44,OLEHENRIKSEN,"['glycerin', 'propylene glycol', 'cetyl alcohol', 'c12-15', 'glyceryl stearate', 'peg-100 stearate', 'stearyl alcohol', 'c12-15', 'salicylic acid', 'aloe barbadenis extract', 'cetyl lactate', 'chamomilla recutita flower oil', 'cocamidopropyl pg-dimonium chloride phosphate', 'menthyl lactate', 'dimethicon', 'propylene glycol isostearate', 'sodium isostearoyl lactylate', 'acrylates/c10-30 alkyl', 'carbomer', 'sodium chloride', 'palmitic acid', 'stearic acid', 'disodium edta', 'sodium hydroxide', 'benzalkonium chloride', 'ethylparaben', 'methylparaben', 'propylparaben', 'phenoxyethanol', 'parfum', 'benzyl alcohol']"
Moisturizer,Color Control Cushion Compact Broad Spectrum SPF 50+,60,AMOREPACIFIC,"['squalene', 'cocos nucifera fruit extract', 'c12-16 alcohols', 'avena sativa kernel extract', 'curcuma longa root extract', 'avena sativa kernel extract', 'palmitic acid', 'tocopheryl acetate', 'phenoxyethanol', 'lecithin', 'glycerin', 'xanthan gum', 'sodium levulinate', 'sodium anisate', 'ethylhexyl glycerin', 'sodium stearoyl glutamate', 'trisodium ethylenediamine disuccinate', 'tocopherol']"
Moisturizer,Vitamin Enriched Face Base Priming Moisturizer,60,BOBBI BROWN,"['dimethicon', 'ascorbic acid', 'polysilicone-11', 'dimethicon']"
Moisturizer,Cicapair ™ Tiger Grass Color Correcting Treatment SPF 30,52,DR. JART+,"['capric triglyceride', 'glycerin', 'propanediol', 'pentylene glycol', 'niacinamide', 'ammonium polyacryloyldmethyl taurate', 'caprylyl glycol', 'citric acid', 'xanthan gum']"
Moisturizer,Vinosource Moisturizing Sorbet,39,CAUDALIE,"['paraffinum liquidum', 'glycerin', 'isohexadecane', 'dimethicon', 'cetearyl alcohol', 'carthamus tinctorius extract', 'isocetyl stearoyl stearate', 'triethylhexanoin', 'glyceryl stearate', 'peg-100 stearate', '1,2-hexanediol', 'butyrospermum parkii', 'cetearyl glucoside', 'benzoic acid', 'beta-sitosterol', 'bht', 'disodium edta', 'parfum', 'polyacrylate-13', 'polyisobutene', 'polysorbate-20', 'sodium hydroxide', 'sorbitan isostearate', 'xanthan gum']"
Moisturizer,Lapis Oil Balancing Facial Oil,72,HERBIVORE,"['butylene glycol', 'glycerin', 'cetearyl alcohol', 'coco-caprylate', 'glyceryl stearate se', 'butyrospermum parkii', 'capric triglyceride', 'vitis vinifera extract', 'hydrogenated olus oil', 'triheptanoin', 'potassium cetyl phosphate', 'panthenol', 'squalene', 'glycolic acid', 'palmitoyl grapevine extract', 'cetearyl glucoside', 'bisabolol', 'sodium hyaluronate', 'tocopheryl acetate', 'acacia senegal gum', 'xanthan gum', 'caprylyl glycol', 'cassia angustifolia seed polysaccharide', 'papain', 'tocopherol', 'arganine', 'benzyl alcohol', 'dehydroacetic acid', 'carbomer', '1,2-hexanediol', 'algin', 'sodium hydroxide', 'sodium phytate', 'parfum', 'geraniol', 'limonene', 'linalool']"
Moisturizer,CC Crème High Definition Radiance Face Cream Skin Perfector,44,ERBORIAN,"['glycerin', 'alcohol denat', 'dimethicon', 'silica', 'mentha piperita extract', 'c12-13', 'c12-13', 'peg/ppg-18/18', 'dimethicon', 'divinyldimethicon/dimethicon copolymer', 'ammonium polyacryloyldmethyl taurate', 'caprylyl glycol', 'tocopheryl acetate', 'phenoxyethanol', 'ci 19140', 'ci 42090', 'linalool', 'limonene', 'parfum']"
Moisturizer,Camera Ready BB Cream SPF 35,42,SMASHBOX,"['dimethicon', 'glycerin', 'isohexadecane', 'butylene glycol', 'bis-peg-18 methyl ether dimethyl', 'dimethicon', 'disteardimonium hectorite', 'pentylene glycol', 'cucumis sativus extract', 'narcissus tazetta bulb extract', 'magnolia officinalis bark extract', 'hordeum vulgare extract', 'sigesbeckia orientalis extract', 'lens esculenta (lentil) fruit extract', 'pyrus malus flower extract', 'whey protein', 'citrullus lanatus fruit extract', 'moringa oleifera seed oil', 'laminaria digitata extract', 'triticum vulgare bran extract', 'opuntia tuna extract', 'acetyl hexapeptide-8', 'sorbitol', 'helianthus annuus seed oil', 'caffeinee', 'algae extract', 'sodium hyaluronate', 'sodium lactate', 'squalene', 'polysilicone-11', 'isododecane', 'tocopheryl acetate', 'sucrose', 'acetyl glucosamine', 'polyethylene', 'propylene carbonate', 'citric acid', 'peg-32', 'propylene glycol dicoco-caprylate', 'peg-6', 'isoceteth-20', 'sodium dehydroacetate', 'aminopropyl ascorbyl phosphate', 'parfum', 'sodium pca', 'sodium citrate', 'disodium edta', 'bht', 'phenoxyethanol', 'ci 77491']"
Moisturizer,C.E.O. C + E antiOXIDANT Protect + Repair Moisturizer,65,SUNDAY RILEY,"['propanediol', 'capric triglyceride', 'cetearyl alcohol', 'cetearyl glucoside', 'cyclopentasiloxane', 'cetyl alcohol', 'glycerin', 'tremella fuciformis extract', 'cellulose', 'pseudoalteromonas extract', 'calendula officinalis extract', 'alanine', 'proline', 'serine', 'tocopherol', 'glycine soja extract', 'dimethicon/vinyl dimethicon crosspolymer', 'sodium polyacrylate', 'menthol', 'betaine', 'xanthan gum', 'caprylyl glycol', 'potassium sorbate', 'acrylates/c12-22 alkyl methacrylate copolymer', 'ethyl menthane carboxamide', 'hydroxypropylcellulose', 'menthyl lactate', 'propylene glycol', 'methyl diisopropyl propionamide', 'ethylhexyl glycerin', 'sodium phosphate', 'sodium hydroxide', 'chlorphenesin', 'phenoxyethanol', 'parfum', 'citral', 'coumarin', 'geraniol', 'limonene', 'linalool']"
Moisturizer,Rose Gold Elixir – 24k Gold Infused Beauty Oil,54,FARSÁLI,"['glycerin', 'squalene', 'cetearyl alcohol', 'polysorbate 60', 'isopropyl myristate', 'cera alba', 'olea europaea fruit oil', 'retinyl palmitate', 'allantoin', 'panthenol', 'laureth-7', 'c13-14 isoparaffin', 'polyacrylamide', 'sodium hydroxide', 'disodium edta', 'parfum', 'benzyl benzoate', 'geraniol', 'hexyl cinnamal', 'hydroxycitronellal', 'limonene', 'linalool', 'methylisothiazolinone', 'methylparaben']"
Moisturizer,Your Skin But Better™ CC+Illumination™ Cream with SPF 50+,38,IT COSMETICS,"['glycerin', 'sodium acrylates copolymer ', 'lecithin', 'dehydroacetic acid', 'benzyl alcohol', 'glyceryl caprylate', 'polysorbate-20', 'sodium hyaluronate', 'glycerin ', 'water ', 'terminalia ferdinandiana fruit extract', 'sodium citrate', 'lysolecithin ', 'sclerotium gum ', 'xanthan gum ', 'pullulan', 'phormium tenax (harakeke) flax extract', 'hibiscus sabdariffa flower extract', 'leptospermum scoparium leaf extract', 'cyathea medullaris (mamaku black fern) extract', 'zingiber officinale root extract', 'aloe barbadenis extract', 'ci 77019', 'titanium dioxide', 'vegetone rich red t2/lycopene red w/s', 'rosa damascena', 'citronellol', 'eugenol', 'geraniol', 'linalool']"
Moisturizer,Luminous Dewy Skin Night Concentrate,110,TATCHA,"['hydrogenated polyisobutene', 'dimethicon', 'glycerin', 'paraffinum liquidum', 'cetyl alcohol', 'peg-100 stearate', 'glyceryl stearate', 'oryza sativa bran', 'zea mays oil', 'hydroxyethylpiperazine ethane sulfonic acid', 'microcrystalline wax', 'paraffin', 'sesamium indicum seed oil', 'sorbitan tristearate', 'isohexadecane', 'bifida ferment lysate', 'ascorbyl glucoside', 'hydroxypalmitoyl sphinganine', 'citric acid', 'triticum vulgare bran extract', 'panthenol', 'polysorbate 80', 'acrylamide/sodium', 'retinyl palmitate', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'sodium benzoate', 'phenoxyethanol', 'chlorhexidine digluconate', 'ci 14700', 'alpha-isomethyl ionone', 'limonene', 'hydroxyisohexyl 3-cyclohexene', 'butylphenyl methylpropional', 'benzyl alcohol', 'benzyl benzoate', 'benzyl salicylate', 'parfum']"
